seller_id,seller_state,total_orders,total_revenue,avg_review_score,late_rate_pct,avg_delay_days,composite_score,performance_tier,perf_rank,perf_quartile
bd0389da23d89b726abf911cccc54596,DF,87,7541.16,4.17,6.9,-12.5,62.0,Good,739,3
5b67882648febfb6e1225e6ad7164f6b,PR,27,7028.38,4.0,3.7,-13.3,62.0,Good,739,3
ba143b05f0110f0dc71ad71b4466ce92,SP,83,6033.7,4.46,12.0,-8.5,62.0,Good,739,3
e24fc9fcd865784fb25705606fe3dfe7,SP,51,12768.0,4.16,7.8,-13.8,61.9,Good,743,3
f214d28e8d8e3ef068748498ccc2f813,SP,51,2127.44,4.26,7.8,-12.6,61.9,Good,743,3
2be17df1c49978426251562096c3cc09,SC,15,2106.0,4.2,6.7,-16.0,61.9,Good,743,3
e5475dcab1e07b63d7f6e902d8f5eda8,SP,19,2192.0,4.11,5.3,-10.4,61.8,Good,746,3
7e3f87d16fb353f408d467e74fbd8014,SP,91,4702.99,4.16,6.6,-10.4,61.8,Good,746,3
643214e62b870443ccbe55ab29a4dccf,SP,65,3229.23,4.4,10.8,-10.9,61.8,Good,746,3
c33847515fa6305ce6feb1e818569f13,SC,110,15517.6,3.89,3.6,-15.7,61.8,Good,746,3
82bd0703a4aefd6b599e5bfdaed378fb,SP,19,2315.28,4.11,5.3,-20.5,61.8,Good,746,3
e21a1e8be4715b0fcfd5385643bc49c4,SC,19,643.8,3.84,0.0,-10.9,61.8,Good,746,3
cbd996ad3c1b7dc71fd0e5f5df9087e2,SP,159,8160.53,4.21,8.2,-10.8,61.8,Good,746,3
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,60,4518.5,4.17,6.7,-10.0,61.8,Good,746,3
2138ccb85b11a4ec1e37afbd1c8eda1f,SP,380,11907.75,3.98,4.7,-12.5,61.7,Good,754,3
a23266650e7c84bb93fbbba502137478,RS,11,1512.4,3.82,0.0,-16.8,61.7,Good,754,3
e1dc0754bada9ee4cfe9713f22f61292,RJ,12,885.0,3.83,0.0,-13.1,61.7,Good,754,3
0ffa40d54288e4f3499b8780dd0f144f,SP,33,2162.8,4.48,12.1,-12.0,61.7,Good,754,3
daeb5653dd96c1b11860f72209795012,MG,38,1864.1,4.25,7.9,-11.5,61.7,Good,754,3
7a241947449cc45dbfda4f9d0798d9d0,MG,56,7454.56,4.15,7.1,-13.6,61.7,Good,754,3
b9ca8e8baa5d4aa038394a700f63e69f,SP,14,1289.77,4.21,7.1,-9.1,61.7,Good,754,3
8a32e327fe2c1b3511609d81aaf9f042,SP,126,6546.82,3.94,3.2,-14.9,61.6,Good,761,3
8b2492b7ff4468839593fafeed55bad9,RJ,29,3660.08,4.17,6.9,-8.4,61.6,Good,761,3
6b536a23086fba0d58c08d68814397f6,RJ,18,1996.8,4.11,5.6,-12.1,61.6,Good,761,3
4559697a8f7e637227c2eeaed843baff,SP,39,3486.3,4.21,7.7,-12.5,61.6,Good,761,3
2a7dc43cecabf23403078e2188437d1d,SP,52,4859.91,4.1,5.8,-10.0,61.6,Good,761,3
c8b0e2b0a7095e5d8219575d5e7e1181,SP,83,12235.22,4.1,7.2,-10.9,61.6,Good,761,3
92eb0f42c21942b6552362b9b114707d,SP,330,6386.15,4.03,4.8,-10.3,61.6,Good,761,3
0ac4201fda2c68ebc0e47cb9423cf3c9,SP,13,1676.88,4.23,7.7,-12.3,61.6,Good,761,3
04e38a233f726ef161074ab1c9b0399a,SP,19,991.6,4.11,5.3,-5.6,61.6,Good,761,3
acadd4d36859671cb635527c6c977533,SP,12,2381.0,4.25,8.3,-7.1,61.5,Good,770,3
c3867b4666c7d76867627c2f7fb22e21,SP,225,34707.7,4.09,11.1,-9.7,61.5,Good,770,3
9a84ba99f5367fdbd4598363496f1ea2,GO,15,2223.38,3.8,0.0,-22.3,61.5,Good,770,3
7a425d299613df3e613bcf9d2eaf5c49,RJ,18,1218.8,4.11,5.6,-12.1,61.5,Good,770,3
271c58a1d139c45eaf3316107c6d3a3b,SP,27,3597.63,4.19,7.4,-11.2,61.5,Good,770,3
52d76513f0c4d97f3b99570e2c94ee31,RS,18,6803.2,4.06,5.6,-16.5,61.5,Good,770,3
ce7d1888639e6fb06b2749cbfdac1ff7,MG,77,12005.69,4.19,9.1,-12.0,61.4,Good,776,3
f45122a9ab94eb4f3f8953578bc0c560,SP,180,21646.23,3.99,7.2,-10.2,61.4,Good,776,3
97512d3fc193b2d1dfcdba0f9d1f0f8a,SP,12,1458.87,4.25,8.3,-8.7,61.4,Good,776,3
a17f621c590ea0fab3d5d883e1630ec6,SP,61,2941.73,4.14,6.6,-10.2,61.4,Good,776,3
8090490573c6c0aa343a7231ebcb8c86,SP,26,3871.12,4.19,7.7,-11.5,61.4,Good,776,3
77a515caa36327151d1cc6c32a9f00e1,SP,26,2217.39,4.42,11.5,-10.7,61.4,Good,776,3
48436dade18ac8b2bce089ec2a041202,SP,134,11971.1,4.1,7.5,-9.7,61.4,Good,776,3
c9c7905cffc4ef9ff9f113554423e671,SP,124,10540.2,4.15,8.1,-10.2,61.4,Good,776,3
e8b4225284fbb02d16f200513f1f395d,SP,30,5638.62,4.3,10.0,-13.8,61.4,Good,776,3
0be8ff43f22e456b4e0371b2245e4d01,SP,155,11521.69,4.05,6.5,-11.7,61.4,Good,776,3
7c4618c82226628831613e95e9c22f44,SP,12,300.03,4.25,8.3,-7.9,61.3,Good,786,3
1eade46fba20122dc4aefb379f8c636b,SP,58,3635.37,4.43,12.1,-7.6,61.3,Good,786,3
7b1222c3624aa89b9558b50a2594188c,SP,22,10103.52,4.45,13.6,-13.0,61.3,Good,786,3
f457c46070d02cadd8a68551231220dd,PR,178,18262.54,3.96,6.2,-11.8,61.3,Good,786,3
6d66611d7c44cc30ce351abc49a68421,SP,162,13360.7,3.98,5.6,-11.0,61.3,Good,786,3
4c498c7345e89aebad651544829beca0,SP,45,4526.37,4.36,11.1,-8.8,61.3,Good,786,3
5b33b527da3c5b969cc99dc435cad09a,PR,16,1872.79,4.12,6.2,-14.1,61.3,Good,786,3
3f3486b61f45078d4f31ee5e43d8c5bb,SP,39,3769.73,4.33,10.3,-10.3,61.3,Good,786,3
8b321bb669392f5163d04c59e235e066,SP,926,17494.39,4.11,8.7,-9.9,61.3,Good,786,3
8e6cc767478edae941d9bd9eb778d77a,MG,100,6134.35,4.07,6.0,-13.5,61.3,Good,786,3
e067ad2c1c0b48758eb1b5228bcf7a68,SP,54,5042.55,4.15,7.4,-10.8,61.2,Good,796,3
14d7985702e72162bbf13b6beb74ab2b,SP,36,3832.0,4.36,11.1,-8.6,61.2,Good,796,3
8f78f0903005064036736c7173a5c2ed,MG,13,2113.7,3.77,0.0,-11.8,61.2,Good,796,3
7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,154,26073.53,4.18,11.7,-10.6,61.2,Good,796,3
c5f7feb04a6a1fb3596322bfc3cf1917,SP,11,2217.5,4.27,9.1,-8.6,61.2,Good,796,3
6a8b085f816a1f75f92dbac6eb545f8f,SP,124,5883.17,4.18,8.1,-10.0,61.2,Good,796,3
820cc752a266cdc6c1a1e61dd4583330,PR,15,2802.8,4.13,6.7,-11.7,61.2,Good,796,3
8e2b3afb420011ef0c88c9d5f11ea526,SP,11,1441.39,4.27,9.1,-10.7,61.1,Good,803,3
9f50216bfd01913736a55a11b55ea842,SP,17,1498.49,4.41,11.8,-8.2,61.1,Good,803,3
432c37c9dfba871172ec162e20118b8c,DF,44,2679.87,4.25,9.1,-11.6,61.1,Good,803,3
d1c281d3ae149232351cd8c8cc885f0d,SP,202,26726.71,3.9,6.9,-11.2,61.1,Good,803,3
b4a476fbd28de64b1e347abf9089366a,SP,29,4469.04,4.11,6.9,-10.9,61.0,Good,807,3
e48cc16ab70bfa09e1401740dce0b3d7,SP,13,944.85,3.77,0.0,-11.2,61.0,Good,807,3
9803a40e82e45418ab7fb84091af5231,GO,11,4278.75,3.73,0.0,-16.5,61.0,Good,807,3
ad420dd0c4f92f8af951ac24b86d0cf5,MG,42,4705.29,4.12,7.1,-11.0,61.0,Good,807,3
a8739afb32aaa45e01815ca76f76f54b,SP,13,298.83,3.77,0.0,-10.4,61.0,Good,807,3
cfb1a033743668a192316f3c6d1d2671,SP,133,12207.35,4.19,9.8,-11.2,61.0,Good,807,3
1336efc61c316ddf92c899eb817f7cae,SP,68,4586.73,4.21,8.8,-11.2,61.0,Good,807,3
fd386aa7bed2af3c7035c65506c9b4a3,SP,66,2191.26,4.32,10.6,-9.3,60.9,Good,814,3
213b25e6f54661939f11710a6fddb871,SP,138,14469.5,4.02,7.2,-10.9,60.9,Good,814,3
4a3ccda38b2129705f3fb522db62ca31,SP,62,15846.39,3.97,6.5,-11.2,60.9,Good,814,3
81f89e42267213cb94da7ddc301651da,SP,45,3886.0,3.73,0.0,-9.7,60.9,Good,814,3
fe701d88b67eaca109dffd464d1be9f9,RJ,10,1359.0,4.3,10.0,-15.9,60.9,Good,814,3
6ddc28b61be28373b4503a1f61cf98a9,SP,10,1576.0,4.3,10.0,-7.5,60.9,Good,814,3
5d9dc90a686a8fddacffab6bab5653a3,SP,12,3761.94,4.17,8.3,-9.6,60.8,Good,820,3
b39d7fe263ef469605dbb32608aee0af,SP,41,4873.3,3.98,4.9,-15.4,60.8,Good,820,3
688756f717c462a206ad854c5027a64a,SP,77,6050.46,3.91,3.9,-8.2,60.8,Good,820,3
11305281b50fff20ae8bb473f8e11876,MG,35,6978.59,4.31,11.4,-12.8,60.8,Good,820,3
a938325a4b357fd23a6a4d5bb126408e,RJ,23,3182.0,3.96,4.3,-10.8,60.8,Good,820,3
5d3bb11474a06bdc23fb9e89f1164ee0,SP,31,3654.6,3.9,3.2,-13.4,60.8,Good,820,3
a888faf2d1baececa6baf9c3d603ee1f,PR,53,17564.8,4.09,9.4,-10.7,60.7,Good,826,3
b56906f7fd1696e043f1bcce164c487b,SP,40,2188.29,4.0,5.0,-14.7,60.7,Good,826,3
7ecd59e5e20407131822c1a68ac59c1f,DF,24,1466.71,4.42,12.5,-12.0,60.7,Good,826,3
f4c4daa86e30c7e5a553a8d518ac03a5,PR,18,5984.31,4.0,5.6,-13.6,60.7,Good,826,3
eed78ac17f7f795a19a709745f00cd4e,SP,21,4163.0,3.71,0.0,-13.1,60.7,Good,826,3
37515688008a7a40ac93e3b2e4ab203f,SP,222,5925.8,4.13,8.1,-7.8,60.7,Good,826,3
f84fa566034f5e8e880a07ec624c56af,SP,89,4993.91,4.25,10.1,-7.6,60.7,Good,826,3
f0b47fbbc6dee9aafe415a6e33051b3f,SP,64,3663.5,4.31,10.9,-12.2,60.7,Good,826,3
5d0363b33554b373851fc1622e4d5f3c,SP,91,6463.89,4.1,7.7,-9.0,60.6,Good,834,3
8e8a7ce9f2f970dc00e2acf6f6e199f6,RJ,63,8821.0,4.0,6.3,-11.0,60.6,Good,834,3
07bf9669d84d1f11be443a9dd938f698,SP,18,1776.0,3.72,0.0,-18.2,60.6,Good,834,3
ca4b77513ac2040591b0d8fae6958380,SP,14,1772.45,4.5,14.3,-3.2,60.6,Good,834,3
d379f449f2a3b271bc01c0782020f705,MG,28,4493.96,3.89,3.6,-14.7,60.6,Good,834,3
406822777a0b9eb5c50e442dd4cd3ec5,SP,44,3548.09,4.33,11.4,-10.9,60.6,Good,834,3
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,34,4069.85,4.18,8.8,-8.9,60.6,Good,834,3
bbaff50f3b708fda865918715276cd87,SP,11,398.7,4.73,18.2,-8.9,60.6,Good,834,3
8931a84a914b3fe9b1ddaa4d704947ca,SP,29,4668.3,4.07,6.9,-10.8,60.6,Good,834,3
93dc87703c046b603023e75222018b45,MG,32,7720.35,4.17,9.4,-10.2,60.5,Good,843,3
056b4ada5bbc2c50cc7842547dda6b51,RJ,64,12203.4,4.21,10.9,-12.5,60.5,Good,843,3
d2374cbcbb3ca4ab1086534108cc3ab7,SP,497,20628.18,3.83,5.4,-14.7,60.5,Good,843,3
e5a38146df062edaf55c38afa99e42dc,SP,119,15231.09,4.0,7.6,-10.5,60.5,Good,843,3
09f952a5f58d2285b0372551ae8f9b01,SP,46,11161.77,3.98,6.5,-11.0,60.5,Good,843,3
a3e9a2c700480d9bb01fba070ba80a0e,SP,121,12930.5,4.09,9.1,-10.2,60.4,Good,848,3
44073f8b7e41514de3b7815dd0237f4f,DF,142,18421.54,3.74,3.5,-16.0,60.4,Good,848,3
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,SP,12,651.04,4.17,8.3,-9.8,60.4,Good,848,3
13d058e4eeac2ce8217660b2f8a05812,SP,22,3739.78,4.18,9.1,-10.3,60.4,Good,848,3
e81e1f9c3e762e620f3fb60a51499e16,SC,17,4465.99,4.0,5.9,-18.2,60.4,Good,848,3
f27e33c6d29b5138fa9967bcd445b6d5,SP,93,9049.1,4.1,8.6,-10.3,60.4,Good,848,3
392e0502231ae2f8b29994ef6398cd77,SP,17,1572.9,4.35,11.8,-7.9,60.4,Good,848,3
900ba814c251a692506d7834c1218441,SP,85,28526.41,4.22,14.1,-8.6,60.4,Good,848,3
23c38debaffe4a25a30fdbd9b586a13f,SP,40,5307.28,4.35,12.5,-10.0,60.4,Good,848,3
53d00c40e32aeb924a84ce72b1af869d,SP,16,2057.95,4.38,12.5,-7.1,60.3,Good,857,3
c794dab4928dd97beb41d05514441e86,SP,16,1312.4,4.38,12.5,-7.4,60.3,Good,857,3
1d8dbc4f32378d715c717c1c1fc57bae,PR,90,11544.42,4.09,8.9,-11.4,60.3,Good,857,3
3c4e0452bff7a2a788179488d3d77032,PR,32,3746.4,3.84,3.1,-15.4,60.2,Good,860,3
276677b5d08786d5dce7c2149dcce48b,MG,31,3424.2,4.03,6.5,-8.8,60.2,Good,860,3
d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,75,12872.0,3.95,6.7,-11.0,60.2,Good,860,3
8476243f92442881ddd5b578975cf115,RS,12,7892.99,4.08,8.3,-7.6,60.2,Good,860,3
3db66a856d18a9cba7c9241fc5221c50,MG,94,9498.3,4.19,10.6,-11.8,60.2,Good,860,3
1cbd32d00d01bb8087a5eb088612fd9c,SP,11,1045.47,4.18,9.1,-11.1,60.1,Good,865,3
ececbfcff9804a2d6b40f589df8eef2b,SP,96,6698.55,4.14,9.4,-11.3,60.1,Good,865,3
f97e2b0650c2068227e1d366140eb62f,SP,16,3654.0,4.0,6.2,-19.4,60.1,Good,865,3
aac29b1b99776be73c3049939652091d,MG,93,6658.48,4.16,9.7,-10.7,60.1,Good,865,3
5656537e588803a555b8eb41f07a944b,DF,169,7859.59,3.91,5.3,-11.8,60.1,Good,865,3
1900267e848ceeba8fa32d80c1a5f5a8,SP,377,24558.05,3.94,8.8,-9.6,60.1,Good,865,3
dc4a0fc896dc34b0d5bfec8438291c80,SP,218,23478.12,3.85,6.9,-11.2,60.1,Good,865,3
6860153b69cc696d5dcfe1cdaaafcf62,SP,74,3827.63,4.1,8.1,-9.4,60.1,Good,865,3
323ce52b5b81df2cd804b017b7f09aa7,SP,29,2374.3,4.43,13.8,-5.7,60.1,Good,865,3
2b1a40c1daabc6ca280c4b815c101841,MG,22,12342.6,3.82,4.5,-14.2,60.1,Good,865,3
4de6e4ba574aa9dfdc824bc44dc47fdd,PR,14,451.1,4.07,7.1,-18.4,60.0,Good,875,3
d51e0a403fe2e689ece6c73359d96e12,SP,18,7380.0,4.22,11.1,-14.8,60.0,Good,875,3
7b7f91e98f8c6def45a1407923304402,SP,11,417.47,4.18,9.1,-10.0,60.0,Good,875,3
39d54ff918774174706fb065d7f9dc07,SP,21,1428.69,4.19,9.5,-12.2,60.0,Good,875,3
430315b7bb4b6e4b3c978f9dfa9b0558,SP,19,2864.4,3.95,5.3,-14.4,60.0,Good,875,3
8648b1e89e9b349e32d3741b30ec737e,SP,91,7071.95,4.16,9.9,-11.9,60.0,Good,875,3
3be634553519fb6536a03e1358e9fdc7,SP,78,5138.43,4.06,7.7,-10.6,60.0,Good,875,3
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,29,1577.69,4.04,6.9,-12.6,59.9,Good,882,3
229c3efbfb0ea2058de4ccdfbc3d784a,MG,118,15479.0,3.62,1.7,-12.6,59.9,Good,882,3
49067458c68f7701fd334ce326accbe0,MG,15,961.3,3.67,0.0,-13.7,59.9,Good,882,3
fdaaf5bfda82b7b80535610c831b8d09,SP,10,2588.9,4.2,10.0,-12.5,59.9,Good,882,3
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,17,3165.11,4.29,11.8,-9.9,59.9,Good,882,3
8f2ce03f928b567e3d56181ae20ae952,SP,151,21213.2,4.15,12.6,-9.0,59.8,Good,887,3
048c2757535328e0d7dac690ad3c0aae,SP,50,9065.08,4.24,12.0,-10.0,59.8,Good,887,3
6f892e20a171e98efe17fdb971ff319b,SP,41,6049.0,4.15,9.8,-9.8,59.8,Good,887,3
8160255418d5aaa7dbdc9f4c64ebda44,SP,368,45897.6,3.99,13.9,-8.1,59.8,Good,887,3
8629c241b3622ac12cd4118afdc8d394,SP,13,1167.66,4.08,7.7,-14.1,59.8,Good,887,3
95f83f51203c626648c875dd41874c7f,MG,48,3141.53,3.75,2.1,-14.1,59.8,Good,887,3
5b8154610ebb21fb90eb587365e673df,SP,37,9048.05,4.16,10.8,-10.0,59.7,Good,893,3
3ade81dab5a172b88e1871c28ae05260,SP,28,5406.5,4.19,10.7,-10.2,59.7,Good,893,3
dd2bdf855a9172734fbc3744021ae9b9,MG,105,10607.0,3.87,5.7,-23.0,59.7,Good,893,3
a420f60ff1aa9acc80d0e42959f2b313,SP,66,7415.3,4.0,7.6,-12.9,59.7,Good,893,3
eb5b6204dde3a6e03b5f1bb8479f055b,SP,19,452.2,3.95,5.3,-13.3,59.7,Good,893,3
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,108,2999.89,3.94,5.6,-15.7,59.7,Good,893,3
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,24,1185.6,4.09,8.3,-10.4,59.6,Good,899,3
7aa4334be125fcdd2ba64b3180029f14,SP,212,15778.07,4.14,11.8,-9.4,59.6,Good,899,3
b18dc380845b24038cfc48006478f099,SP,43,7753.96,4.21,11.6,-11.3,59.6,Good,899,3
1da366cade6d8276e7d8beea7af5d4bf,MG,42,6387.59,3.98,7.1,-8.4,59.6,Good,899,3
b64d51f0435e884e8de603b1655155ae,SP,17,426.08,4.29,11.8,-10.6,59.6,Good,899,3
56642bcb79900e777d68e91915cb4267,SP,48,3657.64,4.06,8.3,-13.6,59.5,Good,904,3
4324dd16853115efb0fd9d0d131ba6f4,SP,12,1226.25,4.08,8.3,-12.9,59.5,Good,904,3
3ab971ce71839580d2ae5b4e40fe8044,SP,35,4917.0,3.91,5.7,-12.1,59.5,Good,904,3
4992e76a42cb3aad7a7047e0d3d7e729,SP,54,2251.39,3.93,5.6,-10.6,59.5,Good,904,3
5b07547f10dd980738a1a27f685af669,SP,13,1134.6,4.46,15.4,-5.8,59.4,Good,908,3
b499c00f28f4b7069ff6550af8c1348a,SP,144,10124.2,4.26,13.2,-11.2,59.4,Good,908,3
bd1d49a326abfa9b1036772e40445430,SP,12,637.7,4.08,8.3,-12.1,59.4,Good,908,3
b5e3e38609125694d2ea2417522a60b7,SC,16,995.04,4.31,12.5,-7.2,59.4,Good,908,3
784ba75dd9d20200c4caed3d7a77141a,SP,19,8142.33,4.13,10.5,-9.2,59.4,Good,908,3
aae3bfea055532c57fb453ed3ec80b30,SP,48,3147.82,3.6,0.0,-13.8,59.4,Good,908,3
08d2d642cf72b622b14dde1d2f5eb2f5,SP,16,909.0,4.31,12.5,-11.5,59.4,Good,908,3
ef506c96320abeedfb894c34db06f478,SP,311,9460.62,3.97,8.0,-10.9,59.3,Good,915,3
6a8a889bde935bafa76d7848782dfaf9,SP,26,900.81,4.04,7.7,-15.2,59.3,Good,915,3
0ed6ce5d87fd9c69eaacaeb778d67235,SP,42,2026.52,4.39,14.3,-12.8,59.3,Good,915,3
59b22a78efb79a4797979612b885db36,MG,124,27224.5,3.98,11.3,-10.0,59.3,Good,915,3
0dd184061fb0eaa7ca37932c68ab91c5,SP,159,18660.91,4.03,10.7,-10.4,59.3,Good,915,3
4c2b230173bb36f9b240f2b8ac11786e,SP,255,14507.44,4.0,9.4,-8.0,59.3,Good,915,3
e99e927c81e3f51739c94fcdfca9f10f,MG,19,2388.79,3.89,5.3,-8.7,59.3,Good,915,4
15aac934c58d886785ac1b17953ea898,ES,25,4353.9,4.24,12.0,-9.2,59.3,Good,915,4
e06f09ec0a4aca210779cf1cfc63cf19,SP,29,5279.49,3.95,6.9,-17.0,59.3,Good,915,4
36a968b544695394e4e9d7572688598f,SP,146,6838.71,3.74,3.4,-12.3,59.2,Good,924,4
9906e7aa42a3c067b7c9a564d01c4320,PR,12,2738.8,4.5,16.7,-12.0,59.2,Good,924,4
c89cf7c468a48af70aada384e722f9e2,RJ,14,745.0,4.0,7.1,-10.2,59.2,Good,924,4
5c6d4016c2a288f074fa0848a2b653d2,SP,30,3008.0,4.13,10.0,-9.8,59.2,Good,924,4
4ebdc7e6cd6102a022dadc49156d4ea8,SP,29,989.6,3.79,3.4,-11.0,59.2,Good,924,4
723cd880edaacdb998898b67c8f9da30,SP,11,2206.43,4.09,9.1,-11.3,59.2,Good,924,4
63b464dbf392c7b80d12d932fa7cafed,SP,36,6622.0,3.86,5.6,-14.8,59.2,Good,924,4
6a51fc556dab5f766ced6fbc860bc613,SP,24,7217.87,4.0,8.3,-12.5,59.2,Good,924,4
b561927807645834b59ef0d16ba55a24,SP,84,4623.99,4.35,14.3,-8.5,59.2,Good,924,4
b8555308bfdb4ca1ed54325a58da9a97,SP,26,3047.2,4.0,7.7,-10.9,59.1,Good,933,4
f61c63d13f7cd800549d5acdd390ae72,SP,26,3072.3,4.0,7.7,-11.2,59.1,Good,933,4
afa6714acee029b2dfdf357e5579cc03,SP,16,3220.76,4.25,12.5,-14.1,59.0,Good,935,4
236585a4ddb5fea9fa40233e2249ed91,RS,11,649.53,4.09,9.1,-13.2,59.0,Good,935,4
5011f0d93373a4c5753adf58ca77af8d,SP,11,859.52,4.09,9.1,-8.2,59.0,Good,935,4
0d85bbda9889ce1f7e63778d24f346eb,MG,51,4845.2,4.2,11.8,-11.7,59.0,Good,935,4
165fc07beebdcb6190fba8a06db2a449,PR,47,16882.31,3.89,8.5,-11.4,58.9,Good,939,4
6a0cbc8af2e8abd1bdfb777943d174c6,SP,34,3788.15,4.03,8.8,-8.9,58.9,Good,939,4
8b8cfc8305aa441e4239358c9f6f2485,PR,15,11892.0,4.2,13.3,-16.1,58.9,Good,939,4
8b28d096634035667e8263d57ba3368c,SP,135,8922.02,4.07,10.4,-11.4,58.9,Good,939,4
d673a59aac7a70d8b01e6902bf090a11,SP,76,4381.22,3.97,7.9,-11.6,58.8,Good,943,4
ec80e49e69745ab6c14f984bf2149423,SP,12,3709.0,4.0,8.3,-10.4,58.8,Good,943,4
20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,31,845.0,4.1,9.7,-12.2,58.8,Good,943,4
cd06602b43d8800bd0afad514919d35c,SP,41,2414.51,3.83,4.9,-10.9,58.8,Good,943,4
1b8b75e227c9a9c100d0c210fb6176ce,SP,15,1444.87,3.93,6.7,-19.6,58.8,Good,943,4
3df020b72d3d44b3af9d110fa3940b65,SP,54,5038.1,4.04,9.3,-11.0,58.8,Good,943,4
a673821011d0cec28146ea42f5ab767f,SP,122,13463.73,4.03,10.7,-8.9,58.7,Good,949,4
70a12e78e608ac31179aea7f8422044b,SP,309,29871.0,3.8,9.4,-10.3,58.7,Good,949,4
ea67327e24487bdfac5fbfa37ea124df,SP,30,5942.89,3.7,3.3,-14.8,58.7,Good,949,4
e7d5b006eb624f13074497221eb37807,SP,28,3478.93,3.93,7.1,-10.0,58.7,Good,949,4
d3674f271c91f824f82d24d92011f669,DF,20,1718.3,4.1,10.0,-11.4,58.7,Good,949,4
f8201cab383e484733266d1906e2fdfa,SC,10,889.0,4.1,10.0,-11.7,58.6,Good,954,4
87b740daf17b5d1be335a64164ec6842,SP,10,11299.9,4.0,10.0,-13.3,58.6,Good,954,4
6f229cc508fc6915ed5c499efd93baa4,RJ,13,2654.8,4.38,15.4,-8.9,58.6,Good,954,4
31ae0774c17fabd06ff707cc5bde005f,SP,11,6719.85,4.0,9.1,-12.4,58.6,Good,954,4
238fac594e170b59c6d228f5a4f4f1d9,SP,28,3007.0,4.11,10.7,-10.5,58.5,Good,958,4
55f7a3319d80f7fdf078b8f03e6725fe,SP,22,3013.78,3.77,4.5,-6.5,58.5,Good,958,4
4978a02ea9c8be7a9b5480680f40334e,SP,17,2339.62,3.53,0.0,-9.0,58.5,Good,958,4
9df5750209b83567ec144eb299d7d634,RS,11,4917.0,4.0,9.1,-20.3,58.4,Good,961,4
2e90cb1677d35cfe24eef47d441b7c87,SP,126,13879.91,4.11,12.7,-10.4,58.4,Good,961,4
968268a686aa05d1f529fb07dff08130,SP,12,4677.29,3.5,0.0,-11.8,58.4,Good,961,4
9d5604a1f112324ad6b2aa552122e0fb,SP,13,421.5,3.54,0.0,-14.2,58.4,Good,961,4
b74d1c09cb380e1d03a6f859c6f4224b,RJ,29,2210.6,4.28,13.8,-12.9,58.4,Good,961,4
7c1fea10b5b006671d608b1d7c446ec4,SP,12,363.8,4.0,8.3,-9.8,58.4,Good,961,4
5f2684dab12e59f83bef73ae57724e45,SP,67,8870.97,3.79,6.0,-11.1,58.4,Good,961,4
f125f3a310c2e5f822d116147de1e474,SP,16,2761.4,4.19,12.5,-8.1,58.3,Good,968,4
6d988d6174a2c27441597174f8905515,PR,19,405.72,4.11,10.5,-8.9,58.3,Good,968,4
30829ded4523ab9224b93bc49a62c95f,RS,18,6911.71,3.78,5.6,-17.6,58.3,Good,968,4
d5ba419e26d246a0719437cf37d9b46d,SP,33,3939.49,4.0,9.1,-8.9,58.3,Good,968,4
7d76b645482be4a332374e8223836592,SP,172,3913.61,4.0,9.3,-9.1,58.2,Good,972,4
ccb83a794700270fde70898fe9ff368b,SC,12,11062.0,4.33,16.7,-9.9,58.2,Good,972,4
4c18691b6037662be2df78a765d98ab5,SP,62,3159.02,3.85,6.5,-11.1,58.2,Good,972,4
411f3b52d857390502ee4e4d5ceabc2d,SP,20,1734.11,4.06,10.0,-6.4,58.2,Good,972,4
373ee4a3a775a733770ca3f790b8b9ac,RJ,13,2141.49,3.92,7.7,-11.5,58.1,Good,976,4
66dc1b1632bd6a3e508510c5b3492107,SP,36,3642.18,3.64,2.8,-14.8,58.1,Good,976,4
45213867cefbf2cd4c6177e10216a951,SP,14,4955.42,3.86,7.1,-13.3,58.1,Good,976,4
0176f73cc1195f367f7b32db1e5b3aa8,SP,36,4712.6,4.08,11.1,-9.1,58.1,Good,976,4
c12b92bf1c350f3e6bf88d3596219c86,SP,16,4752.79,3.81,6.2,-13.4,58.1,Good,976,4
99eaacc9e6046db1c82b163c5f84869f,SP,63,12642.28,4.0,11.1,-8.8,58.1,Good,976,4
70849ca4f400aaabb62cb7462a6f1428,MG,12,909.58,4.42,16.7,-11.0,58.1,Good,976,4
c4fabeea6e569d42d02993bb1f4f1cbc,CE,11,859.3,4.0,9.1,-5.3,58.0,Good,983,4
e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,34,2243.83,3.97,8.8,-21.1,58.0,Good,983,4
af3ef48d0e13835e529c29ac573c63e5,SP,21,1405.63,3.76,4.8,-11.4,58.0,Good,983,4
e3a386fc36e22064434e1fa256f6a9fa,SP,16,793.9,4.19,12.5,-10.3,58.0,Good,983,4
7bac63f6603d382cc8d0832eb6c100a8,SP,19,7751.95,4.0,10.5,-5.4,57.9,Good,987,4
